id,url,type,boatClass,make,model,year,condition,length_ft,beam_ft,dryWeight_lb,created,hullMaterial,fuelType,numEngines,totalHP,maxEngineYear,minEngineYear,engineCategory,price,city,country,state,zip
6560635,https://www.boattrader.com/listing/2017-triton-21-trx-103211384/,power,power-bass,Triton,21 TRX,2017,used,21,7.92,1840,2017-12-14T13:00:25.000Z,fiberglass,gasoline,1,250,2015,2015,outboard,44995,Marshall,US,TX,75672
6846114,https://www.boattrader.com/listing/2019-nitro-zv19-103415629/,power,power-bass,Nitro,ZV19,2019,new,18.92,8.5,2300,2018-09-17T12:16:11.000Z,fiberglass,gasoline,1,200,,,outboard,50700,Concord,US,NC,28027
6925268,https://www.boattrader.com/listing/2019-nitro-zv19-103466705/,power,power-bass,Nitro,ZV19,2019,new,18.92,8.5,2300,2018-12-01T06:17:28.000Z,fiberglass,gasoline,1,225,,,outboard,56570,Richfield,US,WI,53076
6839360,https://www.boattrader.com/listing/2019-nitro-zv19-sport-103411130/,power,power-bass,Nitro,ZV19 Sport,2019,new,18.92,8.5,2300,2018-09-11T12:16:13.000Z,fiberglass,gasoline,1,200,,,outboard,52185,Richfield,US,WI,53076
6853716,https://www.boattrader.com/listing/2019-nitro-zv19-sport-103420878/,power,power-bass,Nitro,ZV19 Sport,2019,new,18.92,8.5,2300,2018-09-24T12:16:17.000Z,fiberglass,gasoline,1,200,,,outboard,52995,Ashwaubenon,US,WI,54304
6857865,https://www.boattrader.com/listing/2019-nitro-zv19-sport-103423725/,power,power-bass,Nitro,ZV19 Sport,2019,new,18.92,8.5,2300,2018-09-27T12:16:44.000Z,fiberglass,gasoline,1,200,,,outboard,53245,Grapevine,US,TX,76051
6777655,https://www.boattrader.com/listing/2008-envision-36-legacy-103363809/,power,power-cruiser,Envision,36 LEGACY,2008,used,36,8.5,9200,2018-07-17T08:32:49.000Z,fiberglass,gasoline,2,750,,,inboard-outboard,84944,Tampa,US,FL,33556
6954344,https://www.boattrader.com/listing/2019-sea-pro-208-bay-103485943/,power,power-bay,Sea Pro,208 Bay,2019,new,20.8,8.33,2250,2019-01-11T08:22:31.000Z,fiberglass,gasoline,1,175,,,outboard,,Charleston,US,SC,29414
6952333,https://www.boattrader.com/listing/2019-frontier-frontier-180--103484610/,power,power-center,Frontier,Frontier 180,2019,new,18.17,8,1200,2019-01-09T12:46:00.000Z,fiberglass,gasoline,1,0,,,outboard,,Harvey,US,LA,70058
6598614,https://www.boattrader.com/listing/2017-lowe-sf232-sport-fish-103237541/,power,power-pontoon,Lowe,SF232 Sport Fish,2017,new,23.58,8.5,2136,2018-01-31T09:01:03.000Z,aluminum,gasoline,1,0,,,outboard,31000,Prairie Du Chien,US,WI,53821
6598612,https://www.boattrader.com/listing/2017-lowe-sf232-sport-fish-103237542/,power,power-pontoon,Lowe,SF232 Sport Fish,2017,new,23.58,8.5,2136,2018-01-31T09:00:14.000Z,aluminum,gasoline,1,0,,,outboard,31000,Prairie Du Chien,US,WI,53821
6824786,https://www.boattrader.com/listing/2018-river-hawk-16-sea-hawk-103399318/,power,power-unspec,River Hawk,16 Sea Hawk,2018,new,16,0.08,,2018-08-29T10:30:10.000Z,aluminum,gasoline,1,0,,,,26174,Tulalip,US,WA,98271
6954627,https://www.boattrader.com/listing/2019-ranger-621-fs-103486111/,power,power-fresh,Ranger,621 FS,2019,new,21,8.33,,2019-01-11T11:46:48.000Z,fiberglass,gasoline,1,350,2019,2019,,,Hales Corners,US,WI,53130
6792885,https://www.boattrader.com/listing/2019-nitro-z18-103376023/,power,power-bass,Nitro,Z18,2019,new,18.67,7.83,1700,2018-08-01T12:15:27.000Z,fiberglass,gasoline,1,150,,,outboard,32980,Tyler,US,TX,75762
6792930,https://www.boattrader.com/listing/2019-nitro-z18-103376157/,power,power-bass,Nitro,Z18,2019,new,18.67,7.83,1700,2018-08-01T12:15:31.000Z,fiberglass,gasoline,1,150,,,outboard,33635,Denham Springs,US,LA,70726
6792965,https://www.boattrader.com/listing/2019-nitro-z18-103376053/,power,power-bass,Nitro,Z18,2019,new,18.67,7.83,1700,2018-08-01T12:15:34.000Z,fiberglass,gasoline,1,150,,,outboard,34560,Glendale,US,AZ,85305
6793008,https://www.boattrader.com/listing/2019-nitro-z18-103376201/,power,power-bass,Nitro,Z18,2019,new,18.67,7.83,1700,2018-08-01T12:15:37.000Z,fiberglass,gasoline,1,150,,,outboard,34825,Grapevine,US,TX,76051
6793043,https://www.boattrader.com/listing/2019-nitro-z18-103376241/,power,power-bass,Nitro,Z18,2019,new,18.67,7.83,1700,2018-08-01T12:15:40.000Z,fiberglass,gasoline,1,150,,,outboard,34170,Harrison,US,TN,37341
6793051,https://www.boattrader.com/listing/2019-nitro-z18-103376234/,power,power-bass,Nitro,Z18,2019,new,18.67,7.83,1700,2018-08-01T12:15:41.000Z,fiberglass,gasoline,1,150,,,outboard,34825,Garland,US,TX,75043
6793052,https://www.boattrader.com/listing/2019-nitro-z18-103376118/,power,power-bass,Nitro,Z18,2019,new,18.67,7.83,1700,2018-08-01T12:15:41.000Z,fiberglass,gasoline,1,150,,,outboard,34170,Prairie Du Chien,US,WI,53821
6814953,https://www.boattrader.com/listing/2019-nitro-z18-103392138/,power,power-bass,Nitro,Z18,2019,new,18.67,7.83,1700,2018-08-20T12:15:19.000Z,fiberglass,gasoline,1,150,,,outboard,34775,La Vista,US,NE,68138
6817286,https://www.boattrader.com/listing/2019-nitro-z18-103394212/,power,power-bass,Nitro,Z18,2019,new,18.67,7.83,1700,2018-08-22T12:15:46.000Z,fiberglass,gasoline,1,150,,,outboard,33245,Prince Frederick,US,MD,20678
6822186,https://www.boattrader.com/listing/2019-nitro-z18-103397607/,power,power-bass,Nitro,Z18,2019,new,18.67,7.83,1700,2018-08-27T12:16:21.000Z,fiberglass,gasoline,1,150,,,outboard,34170,Tacoma,US,WA,98408
6827616,https://www.boattrader.com/listing/2019-nitro-z18-103401243/,power,power-bass,Nitro,Z18,2019,new,18.67,7.83,1700,2018-08-31T12:15:28.000Z,fiberglass,gasoline,1,175,,,outboard,53425,Tyler,US,TX,75762
6939133,https://www.boattrader.com/listing/2019-ranger-2080-ms-103474943/,power,power-fresh,Ranger,2080 MS,2019,new,20,100,,2018-12-17T07:43:25.000Z,fiberglass,gasoline,1,250,2019,2019,outboard-4s,,Hales Corners,US,WI,53130
6846074,https://www.boattrader.com/listing/2019-nitro-z18-103415608/,power,power-bass,Nitro,Z18,2019,new,18.67,7.83,1700,2018-09-17T12:16:06.000Z,fiberglass,gasoline,1,150,,,outboard,33900,Ashwaubenon,US,WI,54304
6832199,https://www.boattrader.com/listing/2019-explorer-motor-yachts-50-sedan-103438818/,power,power-motor,Explorer Motor Yachts,50 Sedan,2019,new,51.18,14.75,45635.69,2018-09-05T09:45:10.000Z,fiberglass,diesel,2,960,2019,2019,inboard,,Fort Lauderdale,US,FL,33301
6857853,https://www.boattrader.com/listing/2019-nitro-z18-103423720/,power,power-bass,Nitro,Z18,2019,new,18.67,7.83,1700,2018-09-27T12:16:43.000Z,fiberglass,gasoline,1,150,,,outboard,32545,Richfield,US,WI,53076
6861092,https://www.boattrader.com/listing/2019-nitro-z18-103426058/,power,power-bass,Nitro,Z18,2019,new,18.67,7.83,1700,2018-10-01T12:16:44.000Z,fiberglass,gasoline,1,150,,,outboard,33500,Gaylord,US,MI,49735
6861123,https://www.boattrader.com/listing/2019-nitro-z18-103426068/,power,power-bass,Nitro,Z18,2019,new,18.67,7.83,1700,2018-10-01T12:16:49.000Z,fiberglass,gasoline,1,150,,,outboard,33195,Broken Arrow,US,OK,74012
6871364,https://www.boattrader.com/listing/2019-nitro-z18-103432850/,power,power-bass,Nitro,Z18,2019,new,18.67,7.83,1700,2018-10-10T12:17:33.000Z,fiberglass,gasoline,1,175,,,outboard,43535,Norwich,US,CT,06360
6878887,https://www.boattrader.com/listing/2019-nitro-z18-103438662/,power,power-bass,Nitro,Z18,2019,new,18.67,7.83,1700,2018-10-17T12:24:09.000Z,fiberglass,gasoline,1,150,,,outboard,33900,Hampton,US,VA,23666
6880348,https://www.boattrader.com/listing/2019-nitro-z18-103439661/,power,power-bass,Nitro,Z18,2019,new,18.67,7.83,1700,2018-10-18T12:16:59.000Z,fiberglass,gasoline,1,150,,,outboard,33850,Olathe,US,KS,66061
6832184,https://www.boattrader.com/listing/2019-explorer-motor-yachts-60-62-103438826/,power,power-motor,Explorer Motor Yachts,60/62,2019,new,61.81,16.42,70547.92,2018-09-05T09:37:46.000Z,fiberglass,diesel,2,1430,2019,2019,inboard,,Fort Lauderdale,US,FL,33301
6884438,https://www.boattrader.com/listing/2019-nitro-z18-103442660/,power,power-bass,Nitro,Z18,2019,new,18.67,7.83,1700,2018-10-22T12:17:46.000Z,fiberglass,gasoline,1,150,,,outboard,33890,New Braunfels,US,TX,78132
6832217,https://www.boattrader.com/listing/2019-explorer-motor-yachts-hudson-bay-50-sedan-103438830/,power,power-sportcruiser,Explorer Motor Yachts,Hudson Bay 50 Sedan,2019,new,52.56,15.42,41887.83,2018-09-05T09:52:37.000Z,fiberglass,diesel,2,0,2017,2017,inboard,,Fort Lauderdale,US,FL,33301
6897169,https://www.boattrader.com/listing/2019-nitro-z18-103450539/,power,power-bass,Nitro,Z18,2019,new,18.67,7.83,1700,2018-11-01T12:17:04.000Z,fiberglass,gasoline,1,175,,,outboard,39010,Corbin,US,KY,40701
6898454,https://www.boattrader.com/listing/2019-nitro-z18-103451344/,power,power-bass,Nitro,Z18,2019,new,18.67,7.83,1700,2018-11-02T12:17:23.000Z,fiberglass,gasoline,1,150,,,outboard,33890,Perry,US,GA,31069
6900830,https://www.boattrader.com/listing/2019-nitro-z18-103452896/,power,power-bass,Nitro,Z18,2019,new,18.67,7.83,1700,2018-11-06T07:13:14.000Z,fiberglass,gasoline,1,150,,,outboard,34810,New Haven,US,IN,46774
6900856,https://www.boattrader.com/listing/2019-nitro-z18-103452872/,power,power-bass,Nitro,Z18,2019,new,18.67,7.83,1700,2018-11-06T07:13:17.000Z,fiberglass,gasoline,1,150,,,outboard,35080,Savannah,US,GA,31419
6908066,https://www.boattrader.com/listing/2019-nitro-z18-103456762/,power,power-bass,Nitro,Z18,2019,new,18.67,7.83,1700,2018-11-12T12:16:50.000Z,fiberglass,gasoline,1,150,,,outboard,32980,Lakeville,US,MA,02347
6953557,https://www.boattrader.com/listing/2019-nitro-z18-103485427/,power,power-bass,Nitro,Z18,2019,new,18.67,7.83,1700,2019-01-10T12:17:37.000Z,fiberglass,gasoline,1,150,,,outboard,32980,Katy,US,TX,77494
6305688,https://www.boattrader.com/listing/2017-ascend-d10-sit-in-red-black-103107355/,unpowered,unpowered-kayak,Ascend,D10 Sit-In (Red/Black),2017,new,9.83,2.42,50,2017-07-19T06:18:41.000Z,other,,1,0,,,,449.99,Lavalette,US,WV,25535
6939481,https://www.boattrader.com/listing/2004-grady-white-express-330-103475563/,power,power-saltfish,Grady-White,Express 330,2004,used,33,11.58,9500,2018-12-17T12:20:28.000Z,fiberglass,gasoline,2,450,,,outboard-4s,109000,Morehead City,US,NC,28557
6913121,https://www.boattrader.com/listing/2002-sea-ray-410-sundancer-103460172/,power,power-expresscruiser,Sea Ray,410 Sundancer,2002,used,41,13.83,22000,2018-11-16T10:51:39.000Z,fiberglass,diesel,2,700,2002,2002,inboard,135000,Ft Pierce,US,FL,34950
6955193,https://www.boattrader.com/listing/2017-formula-353-fastech-103486461/,power,power-highperf,Formula,353 FASTech,2017,used,35.25,8.25,9500,2019-01-12T09:00:56.000Z,fiberglass,gasoline,2,1040,2017,2017,inboard-outboard,289995,Marblehead,US,OH,43440
6069965,https://www.boattrader.com/listing/2007-chaparral-330-signature-102932281/,power,power-expresscruiser,Chaparral,330 Signature,2007,used,33,11.25,,2017-01-13T11:48:50.000Z,fiberglass,gasoline,2,640,2007,2007,inboard-outboard,115000,Robbinsville,US,NJ,
6276174,https://www.boattrader.com/listing/1987-viking-35-convertible-103085714/,power,power-sportfish,Viking,35 Convertible,1987,used,35,13.08,,2017-06-20T13:42:54.000Z,fiberglass,gasoline,2,700,2010,1987,inboard,29900,Cape May,US,NJ,08204
6068105,https://www.boattrader.com/listing/1988-ocean-yachts-55-super-sport-102932165/,power,power-sportfish,Ocean Yachts,55 Super Sport,1988,used,55,16.33,58000,2017-01-12T09:26:23.000Z,fiberglass,diesel,2,1470,1988,1988,inboard,197500,Cape May,US,NJ,08204
5374484,https://www.boattrader.com/listing/1985-carver-32-convertible-102588183/,power,power-convertible,Carver,32 Convertible,1985,used,32,11.58,12600,2015-09-07T15:48:23.000Z,fiberglass,gasoline,2,540,,,inboard,25999,Ashtabula,US,OH,44004
6247461,https://www.boattrader.com/listing/1987-silverton-37-convertible-srg--103066012/,power,power-convertible,Silverton,37 Convertible (SRG),1987,used,37,14,20000,2017-05-24T17:44:46.000Z,fiberglass,gasoline,2,700,,,inboard,29900,Port Clinton,US,OH,43452
6759936,https://www.boattrader.com/listing/1984-c-c-33-103351161/,sail,sail-racercruiser,C&C,33,1984,used,33,10.58,,2018-06-28T06:00:32.000Z,fiberglass,diesel,1,20,,,,32900,Chaumont,US,NY,13622
6935560,https://www.boattrader.com/listing/2019-boston-whaler-130-super-sport-103569692/,power,power-runabout,Boston Whaler,130 Super Sport,2019,new,13.25,5.83,640,2018-12-12T12:31:35.000Z,fiberglass,gasoline,1,40,,,outboard-4s,,"SE Massachusetts, Cape Cod and Martha's Vineyard",US,MA,02653
6935556,https://www.boattrader.com/listing/2019-boston-whaler-130-super-sport-103569683/,power,power-runabout,Boston Whaler,130 Super Sport,2019,new,13.25,5.83,640,2018-12-12T12:30:15.000Z,fiberglass,gasoline,1,40,,,outboard-4s,,"SE Massachusetts, Cape Cod and Martha's Vineyard",US,MA,02653
6935554,https://www.boattrader.com/listing/2019-boston-whaler-130-super-sport-103569686/,power,power-runabout,Boston Whaler,130 Super Sport,2019,new,13.25,5.83,640,2018-12-12T12:28:22.000Z,fiberglass,gasoline,1,40,,,outboard-4s,,"SE Massachusetts, Cape Cod and Martha's Vineyard",US,MA,02653
6376348,https://www.boattrader.com/listing/2016-tracker-targa-v-18-combo-103156913/,power,power-aluminum,Tracker,Targa V-18 Combo,2016,new,19.08,8.5,1850,2017-09-21T12:22:12.000Z,aluminum,,1,115,,,outboard-4s,29900,Minot,US,ND,58701
6952095,https://www.boattrader.com/listing/2019-wellcraft-302-fisherman-103484693/,power,power-center,Wellcraft,302 Fisherman,2019,new,30,9.67,9200,2019-01-09T11:51:20.000Z,fiberglass,gasoline,2,600,,,outboard-4s,,Fort Lauderdale,US,FL,33312
6326774,https://www.boattrader.com/listing/2000-hunter-340-103122147/,sail,sail-sloop,Hunter,340,2000,used,34,11.62,,2017-08-08T12:10:03.000Z,fiberglass,diesel,1,30,,,inboard,52000,Essex,US,MD,21221
6956027,https://www.boattrader.com/listing/2019-sea-pro-248-bay-103486827/,power,power-bay,Sea Pro,248 Bay,2019,new,24.8,8.75,3000,2019-01-14T09:33:17.000Z,fiberglass,gasoline,1,250,,,outboard-4s,,Charleston,US,SC,29414
6956072,https://www.boattrader.com/listing/2017-tracker-targa-20wt-103486852/,power,power-aluminum,Tracker,Targa 20WT,2017,used,20,7,,2019-01-14T10:08:14.000Z,aluminum,gasoline,1,225,,,,39900,Minot,US,ND,58701
6835878,https://www.boattrader.com/listing/2019-ranger-2260-bay-103408799/,power,power-center,Ranger,2260 Bay,2019,new,21.41,8.42,,2018-09-07T13:50:06.000Z,fiberglass,gasoline,1,0,,,outboard,,JACKSONVILLE,US,FL,32246
6804675,https://www.boattrader.com/listing/1984-uniflite-chris-craft-103384772/,power,power-cuddy,Uniflite,Chris Craft,1984,used,42,14.9,,2018-08-10T09:12:58.000Z,fiberglass,gasoline,0,,,,,49900,Navajo Dam,US,NM,87419
6741256,https://www.boattrader.com/listing/1983-gibson-houseboat-103338356/,power,power-house,Gibson,Houseboat,1983,used,42,12,,2018-06-09T15:28:21.000Z,fiberglass,gasoline,0,,,,,35000,Navajo Dam,US,NM,87419
6956307,https://www.boattrader.com/listing/2019-robalo-r222-center-console-103487028/,power,power-center,Robalo,R222 Center Console,2019,new,21.5,8.5,3700,2019-01-14T12:56:29.000Z,fiberglass,gasoline,1,200,,,outboard,60692,Lake Park,US,FL,33403
6956332,https://www.boattrader.com/listing/2019-sylvan-8522-lz-le-103487045/,power,power-pontoon,Sylvan,8522 LZ LE,2019,new,24,8.5,,2019-01-14T13:10:33.000Z,aluminum,gasoline,1,200,,,outboard-4s,,Charleston,US,SC,29414
6939042,https://www.boattrader.com/listing/2019-tracker-pro-team-175-txw-tournament-edition-103474890/,power,power-bass,Tracker,Pro Team 175 TXW Tournament Edition,2019,new,17.58,7.42,1009,2018-12-17T06:17:11.000Z,aluminum,,1,60,,,outboard,21525,Gaylord,US,MI,49735
6801642,https://www.boattrader.com/listing/2019-tracker-pro-guide-v-175-combo-103382551/,power,power-aluminum,Tracker,Pro Guide V-175 Combo,2019,new,17.58,8.08,1525,2018-08-08T12:20:17.000Z,aluminum,,1,115,,,outboard,27770,Corbin,US,KY,40701
6801681,https://www.boattrader.com/listing/2019-tracker-pro-guide-v-175-combo-103382519/,power,power-aluminum,Tracker,Pro Guide V-175 Combo,2019,new,17.58,8.08,1525,2018-08-08T12:20:23.000Z,aluminum,,1,150,,,outboard,30570,Henrico,US,VA,23233
6801932,https://www.boattrader.com/listing/2019-tracker-pro-guide-v-175-combo-103382763/,power,power-aluminum,Tracker,Pro Guide V-175 Combo,2019,new,17.58,8.08,1525,2018-08-08T12:20:58.000Z,aluminum,,1,115,,,outboard,27770,Prince Frederick,US,MD,20678
6801990,https://www.boattrader.com/listing/2019-tracker-pro-guide-v-175-combo-103382873/,power,power-aluminum,Tracker,Pro Guide V-175 Combo,2019,new,17.58,8.08,1525,2018-08-08T12:21:06.000Z,aluminum,,1,150,,,outboard,31815,Ashland,US,VA,23005
6802115,https://www.boattrader.com/listing/2019-tracker-pro-guide-v-175-combo-103382997/,power,power-aluminum,Tracker,Pro Guide V-175 Combo,2019,new,17.58,8.08,1525,2018-08-08T12:21:26.000Z,aluminum,,1,150,,,outboard,32580,Guntersville,US,AL,35976
6810832,https://www.boattrader.com/listing/2019-tracker-pro-guide-v-175-combo-103389094/,power,power-aluminum,Tracker,Pro Guide V-175 Combo,2019,new,17.58,8.08,1525,2018-08-16T12:15:40.000Z,aluminum,,1,0,,,outboard,,Fort Worth,US,TX,76177
6810894,https://www.boattrader.com/listing/2019-tracker-pro-guide-v-175-combo-103389121/,power,power-aluminum,Tracker,Pro Guide V-175 Combo,2019,new,17.58,8.08,1525,2018-08-16T12:15:47.000Z,aluminum,,1,115,,,outboard,29015,Forest Lake,US,MN,55025
6826295,https://www.boattrader.com/listing/2019-tracker-pro-guide-v-175-combo-103400335/,power,power-aluminum,Tracker,Pro Guide V-175 Combo,2019,new,17.58,8.08,1525,2018-08-30T12:16:12.000Z,aluminum,,1,150,,,outboard,30965,Memphis,US,TN,38105
6836700,https://www.boattrader.com/listing/2019-tracker-pro-guide-v-175-combo-103409365/,power,power-aluminum,Tracker,Pro Guide V-175 Combo,2019,new,17.58,8.08,1525,2018-09-08T12:15:21.000Z,aluminum,,1,150,,,outboard,31320,Columbia,US,MO,65202
6837764,https://www.boattrader.com/listing/2019-tracker-pro-guide-v-175-combo-103410017/,power,power-aluminum,Tracker,Pro Guide V-175 Combo,2019,new,17.58,8.08,1525,2018-09-10T12:15:50.000Z,aluminum,,1,150,,,outboard,31370,Richland Center,US,WI,53581
6868904,https://www.boattrader.com/listing/2019-tracker-pro-guide-v-175-combo-103431329/,power,power-aluminum,Tracker,Pro Guide V-175 Combo,2019,new,17.58,8.08,1525,2018-10-08T12:16:47.000Z,aluminum,,1,115,,,outboard,28570,Ashwaubenon,US,WI,54304
6871405,https://www.boattrader.com/listing/2019-tracker-pro-guide-v-175-combo-103432876/,power,power-aluminum,Tracker,Pro Guide V-175 Combo,2019,new,17.58,8.08,1525,2018-10-10T12:17:37.000Z,aluminum,,1,150,,,outboard,31780,Fort Mill,US,SC,29708
6872767,https://www.boattrader.com/listing/2019-tracker-pro-guide-v-175-combo-103433775/,power,power-aluminum,Tracker,Pro Guide V-175 Combo,2019,new,17.58,8.08,1525,2018-10-11T12:17:04.000Z,aluminum,,1,115,,,outboard,28570,Noblesville,US,IN,46060
6881840,https://www.boattrader.com/listing/2019-tracker-pro-guide-v-175-combo-103440729/,power,power-aluminum,Tracker,Pro Guide V-175 Combo,2019,new,17.58,8.08,1525,2018-10-19T12:17:31.000Z,aluminum,,1,115,,,outboard,29015,Noblesville,US,IN,46060
6887457,https://www.boattrader.com/listing/2019-tracker-pro-guide-v-175-combo-103444659/,power,power-aluminum,Tracker,Pro Guide V-175 Combo,2019,new,17.58,8.08,1525,2018-10-24T12:16:51.000Z,aluminum,,1,115,,,outboard,28845,New Braunfels,US,TX,78132
6900794,https://www.boattrader.com/listing/2019-tracker-pro-guide-v-175-combo-103452835/,power,power-aluminum,Tracker,Pro Guide V-175 Combo,2019,new,17.58,8.08,1525,2018-11-06T07:13:09.000Z,aluminum,,1,150,,,outboard,31765,St. Charles,US,MO,63301
6948458,https://www.boattrader.com/listing/2019-tracker-pro-guide-v-175-combo-103482040/,power,power-aluminum,Tracker,Pro Guide V-175 Combo,2019,new,17.58,8.08,1525,2019-01-04T12:17:42.000Z,aluminum,,1,150,,,outboard,31765,St. Charles,US,MO,63301
6952198,https://www.boattrader.com/listing/2019-tracker-pro-guide-v-175-combo-103484469/,power,power-aluminum,Tracker,Pro Guide V-175 Combo,2019,new,17.58,8.08,1525,2019-01-09T12:17:48.000Z,aluminum,,1,150,,,outboard,31780,Tyler,US,TX,75762
6950072,https://www.boattrader.com/listing/2019-tracker-pro-guide-v-175-combo-103483177/,power,power-aluminum,Tracker,Pro Guide V-175 Combo,2019,new,17.58,8.08,1525,2019-01-07T12:18:32.000Z,aluminum,,1,115,,,outboard,27770,Orlando,US,FL,32819
6952222,https://www.boattrader.com/listing/2019-tracker-pro-guide-v-175-combo-103484539/,power,power-aluminum,Tracker,Pro Guide V-175 Combo,2019,new,17.58,8.08,1525,2019-01-09T12:17:52.000Z,aluminum,,1,150,,,outboard,30570,Katy,US,TX,77494
6952258,https://www.boattrader.com/listing/2019-tracker-pro-guide-v-175-combo-103484550/,power,power-aluminum,Tracker,Pro Guide V-175 Combo,2019,new,17.58,8.08,1525,2019-01-09T12:17:58.000Z,aluminum,,1,115,,,outboard,28820,Katy,US,TX,77494
6953515,https://www.boattrader.com/listing/2019-tracker-pro-guide-v-175-combo-103485420/,power,power-aluminum,Tracker,Pro Guide V-175 Combo,2019,new,17.58,8.08,1525,2019-01-10T12:17:31.000Z,aluminum,,1,150,,,outboard,31815,Ashwaubenon,US,WI,54304
6880055,https://www.boattrader.com/listing/2019-avalon-lsz-quad-fish-22--103439431/,power,power-pontoon,Avalon,"LSZ Quad Fish 22'",2019,new,22,8,1800,2018-10-18T10:00:21.000Z,aluminum,gasoline,1,90,,,outboard,,Conroe,US,TX,77301
6880310,https://www.boattrader.com/listing/2019-tracker-targa-v-19-wt-103439618/,power,power-aluminum,Tracker,Targa V-19 WT,2019,new,19,8.5,2001,2018-10-18T12:16:54.000Z,aluminum,,1,175,,,outboard,39185,St. Charles,US,MO,63301
