id,url,type,boatClass,make,model,year,condition,length_ft,beam_ft,dryWeight_lb,created,hullMaterial,fuelType,numEngines,totalHP,maxEngineYear,minEngineYear,engineCategory,city,country,state,zip
7193692,https://www.boattrader.com/listing/2019-g3-bay-103658215/,power,power-bay,G3,BAY,2019,new,20,,,2019-08-23T13:28:11.000Z,other,other,1,0,,,,Kingston,US,OK,73439
7194093,https://www.boattrader.com/listing/2019-aloha-paradise-series-103658490/,power,power-pontoon,Aloha,PARADISE SERIES,2019,new,26,,,2019-08-23T23:07:51.000Z,other,other,1,0,,,,Kingston,US,OK,73439
7193630,https://www.boattrader.com/listing/2019-suncatcher-v-series-103658078/,power,power-pontoon,SunCatcher,V Series,2019,new,22,,,2019-08-23T13:28:03.000Z,other,other,1,0,,,,Kingston,US,OK,73439
7193625,https://www.boattrader.com/listing/2019-suncatcher-elite-series-103658076/,power,power-pontoon,SunCatcher,Elite Series,2019,new,26,,,2019-08-23T13:28:02.000Z,other,other,1,0,,,,Kingston,US,OK,73439
7193781,https://www.boattrader.com/listing/2020-g3-gator-tough-103658274/,power,power-jon,G3,Gator Tough,2020,new,20,,,2019-08-23T13:28:23.000Z,other,other,1,0,,,,Kingston,US,OK,73439
7201165,https://www.boattrader.com/listing/2020-yamaha-boats-waverunner-gp-103663752/,power,power-pwc,Yamaha Boats,WAVERUNNER GP,2020,new,8,,,2019-08-30T23:12:53.000Z,other,other,1,0,,,,Kingston,US,OK,73439
7194132,https://www.boattrader.com/listing/2020-seaark-easy-series-103658516/,power,power-fresh,SeaArk,Easy Series,2020,new,20,,,2019-08-23T23:08:20.000Z,other,other,1,0,,,,Kingston,US,OK,73439
7067385,https://www.boattrader.com/listing/2019-bennington-23rsr-103566995/,power,power-pontoon,Bennington,23RSR,2019,used,25,102,,2019-04-30T10:06:11.000Z,other,other,1,0,,,,Rochester,US,MN,55901
7134278,https://www.boattrader.com/listing/2019-bennington-23ssnpxapgp-103615462/,power,power-pontoon,Bennington,23SSNPXAPGP,2019,used,25,102,,2019-07-01T23:13:26.000Z,other,other,1,0,,,,Rochester,US,MN,55901
7193710,https://www.boattrader.com/listing/2019-manitou-aurora-angler-le-103658202/,power,power-pontoon,Manitou,Aurora Angler LE,2019,new,20,,,2019-08-23T13:28:13.000Z,other,other,1,0,,,,Kingston,US,OK,73439
7193787,https://www.boattrader.com/listing/2020-g3-angler-v-103658259/,power,power-other,G3,Angler V,2020,new,16,,,2019-08-23T13:28:23.000Z,other,other,1,0,,,,Kingston,US,OK,73439
7193729,https://www.boattrader.com/listing/2019-manitou-oasis-103658236/,power,power-pontoon,Manitou,Oasis,2019,new,23,,,2019-08-23T13:28:15.000Z,other,other,1,0,,,,Kingston,US,OK,73439
7194094,https://www.boattrader.com/listing/2019-aloha-paradise-series-103658489/,power,power-pontoon,Aloha,PARADISE SERIES,2019,new,26,,,2019-08-23T23:07:51.000Z,other,other,1,0,,,,Kingston,US,OK,73439
7193651,https://www.boattrader.com/listing/2003-four-winns-funship-103658149/,power,power-bowrider,Four Winns,Funship,2003,new,21,,,2019-08-23T13:28:05.000Z,other,other,1,0,,,,Kingston,US,OK,73439
7165054,https://www.boattrader.com/listing/2019-blackfin-212cc-center-console-103636798/,power,power-cruiser,Blackfin,212CC Center Console,2019,used,22,,,2019-07-30T23:28:53.000Z,other,other,1,0,,,,Rochester,US,MN,55901
7067361,https://www.boattrader.com/listing/2019-bennington-22ssbxp-103567019/,power,power-pontoon,Bennington,22SSBXP,2019,used,24,102,,2019-04-30T10:05:22.000Z,other,other,1,0,,,,Rochester,US,MN,55901
7193753,https://www.boattrader.com/listing/2019-manitou-oasis-103658211/,power,power-pontoon,Manitou,Oasis,2019,new,23,,,2019-08-23T13:28:18.000Z,other,other,1,0,,,,Kingston,US,OK,73439
7193727,https://www.boattrader.com/listing/2019-manitou-encore-103658190/,power,power-pontoon,Manitou,Encore,2019,new,25,,,2019-08-23T13:28:15.000Z,other,other,1,0,,,,Kingston,US,OK,73439
7193801,https://www.boattrader.com/listing/2020-aloha-bce-103658254/,power,power-pontoon,Aloha,BCE,2020,new,26,,,2019-08-23T13:28:26.000Z,other,other,1,0,,,,Kingston,US,OK,73439
7194078,https://www.boattrader.com/listing/2018-essex-boats-27-103658528/,power,power-runabout,Essex Boats,27,2018,new,27,,,2019-08-23T23:07:49.000Z,other,other,1,0,,,,Kingston,US,OK,73439
7067292,https://www.boattrader.com/listing/2019-alumacraft-classic-103566871/,power,power-fresh,Alumacraft,Classic,2019,used,16,82,,2019-04-30T10:04:16.000Z,other,other,1,0,,,,Rochester,US,MN,55901
7067368,https://www.boattrader.com/listing/2019-bennington-22ssbxp-103566931/,power,power-pontoon,Bennington,22SSBXP,2019,used,24,102,,2019-04-30T10:05:23.000Z,other,other,1,0,,,,Rochester,US,MN,55901
7193660,https://www.boattrader.com/listing/2019-suncatcher-v-series-103658160/,power,power-pontoon,SunCatcher,V Series,2019,new,22,,,2019-08-23T13:28:06.000Z,other,other,1,0,,,,Kingston,US,OK,73439
7193610,https://www.boattrader.com/listing/2019-suncatcher-v-series-103658092/,power,power-pontoon,SunCatcher,V Series,2019,new,18,,,2019-08-23T13:28:00.000Z,other,other,1,0,,,,Kingston,US,OK,73439
7193608,https://www.boattrader.com/listing/2019-suncatcher-elite-series-103658096/,power,power-pontoon,SunCatcher,Elite Series,2019,new,22,,,2019-08-23T13:28:00.000Z,other,other,1,0,,,,Kingston,US,OK,73439
7067329,https://www.boattrader.com/listing/2019-bennington-25ssbxpa-103566962/,power,power-pontoon,Bennington,25SSBXPA,2019,used,27,102,,2019-04-30T10:05:09.000Z,other,other,1,0,,,,Rochester,US,MN,55901
7193592,https://www.boattrader.com/listing/2006-nor-tech-supercat-36--103658095/,power,power-other,Nor-Tech,"Supercat 36'",2006,new,36,,,2019-08-23T13:27:58.000Z,other,other,1,0,,,,Kingston,US,OK,73439
7193712,https://www.boattrader.com/listing/2019-manitou-encore-103658186/,power,power-pontoon,Manitou,Encore,2019,new,25,,,2019-08-23T13:28:13.000Z,other,other,1,0,,,,Kingston,US,OK,73439
7193690,https://www.boattrader.com/listing/2019-suncatcher-v-series-103658219/,power,power-pontoon,SunCatcher,V Series,2019,new,22,,,2019-08-23T13:28:11.000Z,other,other,1,0,,,,Kingston,US,OK,73439
7218293,https://www.boattrader.com/listing/1998-stingray-103676882/,power,power-cruiser,Stingray,,1998,used,18,,,2019-09-13T23:22:59.000Z,other,other,1,0,,,,Rochester,US,MN,55901
7193603,https://www.boattrader.com/listing/2019-suncatcher-v-series-103658082/,power,power-pontoon,SunCatcher,V Series,2019,new,22,,,2019-08-23T13:27:59.000Z,other,other,1,0,,,,Kingston,US,OK,73439
7193699,https://www.boattrader.com/listing/2019-suncatcher-x-series-103658199/,power,power-pontoon,SunCatcher,X Series,2019,new,24,,,2019-08-23T13:28:12.000Z,other,other,1,0,,,,Kingston,US,OK,73439
7067403,https://www.boattrader.com/listing/2019-bennington-21ssrcx-103566976/,power,power-pontoon,Bennington,21SSRCX,2019,used,1,102,,2019-04-30T10:07:11.000Z,other,other,1,0,,,,Rochester,US,MN,55901
7195107,https://www.boattrader.com/listing/2020-manitou-legacy-103659265/,power,power-pontoon,Manitou,Legacy,2020,new,25,,,2019-08-25T23:03:54.000Z,other,other,1,0,,,,Kingston,US,OK,73439
7193602,https://www.boattrader.com/listing/2019-g3-sportsman-103658081/,power,power-fresh,G3,Sportsman,2019,new,17,,,2019-08-23T13:27:59.000Z,other,other,1,0,,,,Kingston,US,OK,73439
7193626,https://www.boattrader.com/listing/2019-g3-angler-v-103658075/,power,power-other,G3,Angler V,2019,new,19,,,2019-08-23T13:28:02.000Z,other,other,1,0,,,,Kingston,US,OK,73439
7194100,https://www.boattrader.com/listing/1999-regal-2150-lsc-with-5-0-103658532/,power,power-other,Regal,2150 LSC with 5.0,1999,new,21,,,2019-08-23T23:07:59.000Z,other,other,1,0,,,,Kingston,US,OK,73439
7194129,https://www.boattrader.com/listing/2014-g3-v-series-103658519/,power,power-pontoon,G3,V Series,2014,new,22,,,2019-08-23T23:08:19.000Z,other,other,1,0,,,,Kingston,US,OK,73439
7067398,https://www.boattrader.com/listing/2019-bennington-25spdxp-103566973/,power,power-pontoon,Bennington,25SPDXP,2019,used,27,102,,2019-04-30T10:06:50.000Z,other,other,1,0,,,,Rochester,US,MN,55901
7166422,https://www.boattrader.com/listing/1999-crownline-266-103637798/,power,power-cruiser,Crownline,266,1999,used,27,,,2019-07-31T23:34:59.000Z,other,other,1,0,,,,Rochester,US,MN,55901
7067317,https://www.boattrader.com/listing/2018-alumacraft-mv1860aw-103566926/,power,power-fresh,Alumacraft,MV1860AW,2018,used,18,90,,2019-04-30T10:04:59.000Z,other,other,1,0,,,,Rochester,US,MN,55901
7193661,https://www.boattrader.com/listing/2019-suncatcher-v-series-103658159/,power,power-pontoon,SunCatcher,V Series,2019,new,22,,,2019-08-23T13:28:06.000Z,other,other,1,0,,,,Kingston,US,OK,73439
7193701,https://www.boattrader.com/listing/2019-suncatcher-v-series-103658196/,power,power-pontoon,SunCatcher,V Series,2019,new,22,,,2019-08-23T13:28:12.000Z,other,other,1,0,,,,Kingston,US,OK,73439
7067299,https://www.boattrader.com/listing/2019-alumacraft-competitor-103566906/,power,power-fresh,Alumacraft,Competitor,2019,used,19,95,,2019-04-30T10:04:16.000Z,other,other,1,0,,,,Rochester,US,MN,55901
7194114,https://www.boattrader.com/listing/2015-g3-v322fc-103658538/,power,power-other,G3,V322FC,2015,new,22,,,2019-08-23T23:08:07.000Z,other,other,1,0,,,,Kingston,US,OK,73439
7193647,https://www.boattrader.com/listing/2019-g3-17-cc-brkup-103658180/,power,power-other,G3,17 CC BRKUP,2019,new,17,,,2019-08-23T13:28:04.000Z,other,other,1,0,,,,Kingston,US,OK,73439
7193649,https://www.boattrader.com/listing/2019-g3-gator-tough-103658148/,power,power-jon,G3,Gator Tough,2019,new,17,,,2019-08-23T13:28:04.000Z,other,other,1,0,,,,Kingston,US,OK,73439
7193616,https://www.boattrader.com/listing/2019-suncatcher-x-series-103658055/,power,power-pontoon,SunCatcher,X Series,2019,new,24,,,2019-08-23T13:28:01.000Z,other,other,1,0,,,,Kingston,US,OK,73439
7193696,https://www.boattrader.com/listing/2019-manitou-legacy-lt-103658197/,power,power-pontoon,Manitou,Legacy LT,2019,new,25,,,2019-08-23T13:28:12.000Z,other,other,1,0,,,,Kingston,US,OK,73439
7166423,https://www.boattrader.com/listing/2016-sea-doo-rxt-x-103637797/,power,power-pwc,Sea-Doo,RXT-X,2016,used,136,,,2019-07-31T23:35:00.000Z,other,other,1,0,,,,Rochester,US,MN,55901
7193664,https://www.boattrader.com/listing/2019-g3-sportsman-103658146/,power,power-fresh,G3,Sportsman,2019,new,17,,,2019-08-23T13:28:06.000Z,other,other,1,0,,,,Kingston,US,OK,73439
7193636,https://www.boattrader.com/listing/2019-g3-sportsman-103658063/,power,power-fresh,G3,Sportsman,2019,new,17,,,2019-08-23T13:28:03.000Z,other,other,1,0,,,,Kingston,US,OK,73439
7067371,https://www.boattrader.com/listing/2019-bennington-21ssrcx-103566929/,power,power-pontoon,Bennington,21SSRCX,2019,used,1,102,,2019-04-30T10:05:23.000Z,other,other,1,0,,,,Rochester,US,MN,55901
7193659,https://www.boattrader.com/listing/2019-suncatcher-v-series-103658157/,power,power-pontoon,SunCatcher,V Series,2019,new,22,,,2019-08-23T13:28:06.000Z,other,other,1,0,,,,Kingston,US,OK,73439
7193645,https://www.boattrader.com/listing/2019-g3-gator-tough-103658070/,power,power-jon,G3,Gator Tough,2019,new,17,,,2019-08-23T13:28:04.000Z,other,other,1,0,,,,Kingston,US,OK,73439
7165056,https://www.boattrader.com/listing/2019-supreme-s211-103636785/,power,power-cruiser,Supreme,S211,2019,used,21,,,2019-07-30T23:28:55.000Z,other,other,1,0,,,,Rochester,US,MN,55901
7193714,https://www.boattrader.com/listing/2019-manitou-oasis-103658188/,power,power-pontoon,Manitou,Oasis,2019,new,23,,,2019-08-23T13:28:14.000Z,other,other,1,0,,,,Kingston,US,OK,73439
7165063,https://www.boattrader.com/listing/2019-yamaha-boats-242-ltd-s-e-series-103636788/,power,power-cruiser,Yamaha Boats,242 LTD S E SERIES,2019,used,24,,,2019-07-30T23:28:56.000Z,other,other,1,0,,,,Rochester,US,MN,55901
7193594,https://www.boattrader.com/listing/2018-g3-sportsman-103658091/,power,power-fresh,G3,Sportsman,2018,new,19,,,2019-08-23T13:27:58.000Z,other,other,1,0,,,,Kingston,US,OK,73439
7193597,https://www.boattrader.com/listing/2019-g3-sportsman-103658106/,power,power-fresh,G3,Sportsman,2019,new,19,,,2019-08-23T13:27:59.000Z,other,other,1,0,,,,Kingston,US,OK,73439
7067372,https://www.boattrader.com/listing/2019-bennington-25qsra-103567008/,power,power-pontoon,Bennington,25QSRA,2019,used,27,102,,2019-04-30T10:05:23.000Z,other,other,1,0,,,,Rochester,US,MN,55901
7165073,https://www.boattrader.com/listing/2019-sea-doo-wake-pro-103636773/,power,power-pwc,Sea-Doo,Wake Pro,2019,used,136,,,2019-07-30T23:29:00.000Z,other,other,1,0,,,,Rochester,US,MN,55901
7067374,https://www.boattrader.com/listing/2019-bennington-23rsr-103567006/,power,power-pontoon,Bennington,23RSR,2019,used,25,102,,2019-04-30T10:06:03.000Z,other,other,1,0,,,,Rochester,US,MN,55901
7193614,https://www.boattrader.com/listing/2019-suncatcher-v-series-103658099/,power,power-pontoon,SunCatcher,V Series,2019,new,22,,,2019-08-23T13:28:00.000Z,other,other,1,0,,,,Kingston,US,OK,73439
7193631,https://www.boattrader.com/listing/2019-suncatcher-v-series-103658177/,power,power-pontoon,SunCatcher,V Series,2019,new,22,,,2019-08-23T13:28:03.000Z,other,other,1,0,,,,Kingston,US,OK,73439
7193730,https://www.boattrader.com/listing/2019-manitou-oasis-103658235/,power,power-pontoon,Manitou,Oasis,2019,new,23,,,2019-08-23T13:28:15.000Z,other,other,1,0,,,,Kingston,US,OK,73439
7067407,https://www.boattrader.com/listing/2019-bennington-25spdxp-103566980/,power,power-pontoon,Bennington,25SPDXP,2019,used,27,102,,2019-04-30T10:07:12.000Z,other,other,1,0,,,,Rochester,US,MN,55901
7194088,https://www.boattrader.com/listing/2019-seaark-easy-series-103658495/,power,power-fresh,SeaArk,Easy Series,2019,new,20,,,2019-08-23T23:07:50.000Z,other,other,1,0,,,,Kingston,US,OK,73439
7067262,https://www.boattrader.com/listing/2018-alumacraft-escape-103566913/,power,power-fresh,Alumacraft,Escape,2018,used,15,76,,2019-04-30T10:03:58.000Z,other,other,1,0,,,,Rochester,US,MN,55901
7193624,https://www.boattrader.com/listing/2019-suncatcher-v-series-103658077/,power,power-pontoon,SunCatcher,V Series,2019,new,22,,,2019-08-23T13:28:02.000Z,other,other,1,0,,,,Kingston,US,OK,73439
7193653,https://www.boattrader.com/listing/2019-suncatcher-v-series-103658151/,power,power-pontoon,SunCatcher,V Series,2019,new,22,,,2019-08-23T13:28:05.000Z,other,other,1,0,,,,Kingston,US,OK,73439
7193695,https://www.boattrader.com/listing/2019-g3-gator-tough-103658212/,power,power-jon,G3,Gator Tough,2019,new,18,,,2019-08-23T13:28:12.000Z,other,other,1,0,,,,Kingston,US,OK,73439
7193662,https://www.boattrader.com/listing/2019-suncatcher-v-series-103658162/,power,power-pontoon,SunCatcher,V Series,2019,new,22,,,2019-08-23T13:28:06.000Z,other,other,1,0,,,,Kingston,US,OK,73439
7067375,https://www.boattrader.com/listing/2019-bennington-23rsr-103567007/,power,power-pontoon,Bennington,23RSR,2019,used,25,102,,2019-04-30T10:06:03.000Z,other,other,1,0,,,,Rochester,US,MN,55901
7213641,https://www.boattrader.com/listing/1997-aquasport-215-dc-103673610/,power,power-other,Aquasport,215 Dc,1997,new,21,,,2019-09-10T23:15:03.000Z,other,other,1,0,,,,Kingston,US,OK,73439
7193761,https://www.boattrader.com/listing/2019-g3-angler-v-103658126/,power,power-other,G3,Angler V,2019,new,17,,,2019-08-23T13:28:19.000Z,other,other,1,0,,,,Kingston,US,OK,73439
7193593,https://www.boattrader.com/listing/1999-chris-craft-300-express-cruiser-103658097/,power,power-cruiser,Chris-Craft,300 Express Cruiser,1999,new,30,,,2019-08-23T13:27:58.000Z,other,other,1,0,,,,Kingston,US,OK,73439
7067298,https://www.boattrader.com/listing/2019-alumacraft-edge-103566905/,power,power-fresh,Alumacraft,Edge,2019,used,18,95,,2019-04-30T10:04:16.000Z,other,other,1,0,,,,Rochester,US,MN,55901
7067377,https://www.boattrader.com/listing/2019-bennington-24rsrx1-10-wide-103567004/,power,power-pontoon,Bennington,24RSRX1 - 10 WIDE,2019,used,1,120,,2019-04-30T10:06:09.000Z,other,other,1,0,,,,Rochester,US,MN,55901
7194098,https://www.boattrader.com/listing/2015-g3-elite-326-ss-teak-103658534/,power,power-other,G3,ELITE 326 SS TEAK,2015,new,26,,,2019-08-23T23:07:57.000Z,other,other,1,0,,,,Kingston,US,OK,73439
7213650,https://www.boattrader.com/listing/2020-aloha-paradise-series-103673608/,power,power-pontoon,Aloha,PARADISE SERIES,2020,new,26,,,2019-09-10T23:15:10.000Z,other,other,1,0,,,,Kingston,US,OK,73439
7202661,https://www.boattrader.com/listing/2020-suncatcher-elite-series-103664679/,power,power-pontoon,SunCatcher,Elite Series,2020,new,24,,,2019-09-02T22:58:38.000Z,other,other,1,0,,,,Kingston,US,OK,73439
7193742,https://www.boattrader.com/listing/2019-manitou-oasis-103658232/,power,power-pontoon,Manitou,Oasis,2019,new,23,,,2019-08-23T13:28:17.000Z,other,other,1,0,,,,Kingston,US,OK,73439
7166416,https://www.boattrader.com/listing/1985-starcraft-160sc-103637800/,power,power-cruiser,Starcraft,160SC,1985,used,16,,,2019-07-31T23:34:57.000Z,other,other,1,0,,,,Rochester,US,MN,55901
7193635,https://www.boattrader.com/listing/2019-g3-bay-103658173/,power,power-bay,G3,BAY,2019,new,22,,,2019-08-23T13:28:03.000Z,other,other,1,0,,,,Kingston,US,OK,73439
7193785,https://www.boattrader.com/listing/2020-suncatcher-v-series-103658257/,power,power-pontoon,SunCatcher,V Series,2020,new,24,,,2019-08-23T13:28:23.000Z,other,other,1,0,,,,Kingston,US,OK,73439
7194099,https://www.boattrader.com/listing/1997-blue-wave-165-classic-103658535/,power,power-other,Blue Wave,165 Classic,1997,new,16,,,2019-08-23T23:07:57.000Z,other,other,1,0,,,,Kingston,US,OK,73439
7067417,https://www.boattrader.com/listing/2019-alumacraft-competitor-103567036/,power,power-fresh,Alumacraft,Competitor,2019,used,18,95,,2019-04-30T10:07:15.000Z,other,other,1,0,,,,Rochester,US,MN,55901
7193686,https://www.boattrader.com/listing/2019-aloha-paradise-series-103658208/,power,power-pontoon,Aloha,PARADISE SERIES,2019,new,26,,,2019-08-23T13:28:10.000Z,other,other,1,0,,,,Kingston,US,OK,73439
7193642,https://www.boattrader.com/listing/2019-suncatcher-diamond-elite-103658067/,power,power-pontoon,SunCatcher,Diamond Elite,2019,new,26,,,2019-08-23T13:28:04.000Z,other,other,1,0,,,,Kingston,US,OK,73439
7193682,https://www.boattrader.com/listing/2019-skeeter-zx-series-103658137/,power,power-bass,Skeeter,ZX Series,2019,new,20,,,2019-08-23T13:28:09.000Z,other,other,1,0,,,,Kingston,US,OK,73439
7067342,https://www.boattrader.com/listing/2019-bennington-22ssbxp-103566943/,power,power-pontoon,Bennington,22SSBXP,2019,used,24,102,,2019-04-30T10:05:15.000Z,other,other,1,0,,,,Rochester,US,MN,55901
7067366,https://www.boattrader.com/listing/2019-bennington-25rsfba-103567012/,power,power-pontoon,Bennington,25RSFBA,2019,used,27,102,,2019-04-30T10:05:23.000Z,other,other,1,0,,,,Rochester,US,MN,55901
7194133,https://www.boattrader.com/listing/2020-seaark-easy-series-103658515/,power,power-fresh,SeaArk,Easy Series,2020,new,20,,,2019-08-23T23:08:20.000Z,other,other,1,0,,,,Kingston,US,OK,73439
7193782,https://www.boattrader.com/listing/2020-suncatcher-elite-series-103658275/,power,power-pontoon,SunCatcher,Elite Series,2020,new,24,,,2019-08-23T13:28:23.000Z,other,other,1,0,,,,Kingston,US,OK,73439
7193735,https://www.boattrader.com/listing/2019-manitou-oasis-103658238/,power,power-pontoon,Manitou,Oasis,2019,new,23,,,2019-08-23T13:28:16.000Z,other,other,1,0,,,,Kingston,US,OK,73439
7067357,https://www.boattrader.com/listing/2018-bennington-22ssxapgpdi-103566966/,power,power-pontoon,Bennington,22SSXAPGPDI,2018,used,24,102,,2019-04-30T10:05:17.000Z,other,other,1,0,,,,Rochester,US,MN,55901
7067422,https://www.boattrader.com/listing/2019-bennington-23ssrxp-103567037/,power,power-pontoon,Bennington,23SSRXP,2019,used,1,102,,2019-04-30T10:07:17.000Z,other,other,1,0,,,,Rochester,US,MN,55901
7194092,https://www.boattrader.com/listing/2011-tuffy-osprey-103658491/,power,power-other,Tuffy,Osprey,2011,new,18,,,2019-08-23T23:07:51.000Z,other,other,1,0,,,,Kingston,US,OK,73439
7193628,https://www.boattrader.com/listing/2019-suncatcher-elite-series-103658080/,power,power-pontoon,SunCatcher,Elite Series,2019,new,26,,,2019-08-23T13:28:02.000Z,other,other,1,0,,,,Kingston,US,OK,73439
7194131,https://www.boattrader.com/listing/2019-yamaha-boats-ar-103658517/,power,power-bowrider,Yamaha Boats,AR,2019,new,24,,,2019-08-23T23:08:19.000Z,other,other,1,0,,,,Kingston,US,OK,73439
